id,Label
23782,0.20835093719216333
21610,0.5415602612612296
18005,0.08290050217412716
28360,0.2932795196388163
25185,0.7835773340155359
18022,0.18683226046303503
22136,0.11065780837650187
1792,0.3282420007294489
23542,0.14307446600592888
31596,0.11459960769522604
22122,0.04907373859663616
19610,0.2734951586214959
13340,0.13795668515923679
29280,0.38700084482160596
19077,0.7498600729926216
14406,0.5028934202722395
18791,0.36088721741515983
20038,0.8128237251799417
5025,0.20656396795054502
10761,0.03864014478547163
841,0.18671895542871195
27843,0.12953558684432276
29908,0.019879267692380118
7297,0.034381254640130234
14121,0.5458685879875714
13420,0.27662590584883495
26212,0.2267358112269854
5413,0.17035851001334373
17937,0.12463333885937694
17413,0.3243442232070037
10683,0.33155073739441376
13943,0.026714115950354212
14815,0.7827413196398707
16020,0.13242132331096176
15175,0.0455414219627179
29598,0.6379040869183242
2794,0.8677091765324818
759,0.5271664855962099
5693,0.8602418340410419
17736,0.9565710667455787
20059,0.2114799107772297
15622,0.15727511842048023
11694,0.4861278712985701
18286,0.07683861208720878
3113,0.9234761293581388
26447,0.29634011727819715
26,0.469522876565474
7085,0.16411556076827477
25104,0.3615685321110412
20577,0.3176380393774052
12749,0.3747677832093769
2937,0.1802124497017393
14503,0.5047940557188187
18141,0.3023300131157971
19188,0.16385054567687393
9486,0.20206492349643002
30946,0.2546647552426302
24934,0.1239129792527734
18972,0.5800031400211783
4039,0.2146834890414608
20019,0.06435818040734748
28572,0.06534322860016047
15741,0.07378322909084194
26115,0.234016314310102
3187,0.05177180704014058
12596,0.7970277738441195
3460,0.11290969990024156
14404,0.7138485959706844
9031,0.2768126883440396
12679,0.10121193238658509
5923,0.20577252353863787
15723,0.1667186911507865
10908,0.11341788507154595
3692,0.09665598780096722
9836,0.3754835099199265
5708,0.5342584001383336
927,0.3821472951364386
2368,0.4463630765921323
21428,0.10787229891906919
27636,0.1833082382413292
7942,0.5896509636345888
30837,0.1824503253190046
26519,0.8345427811656894
22534,0.6121110197501393
2208,0.7996412400521888
12643,0.9085029799387669
13466,0.12128977035598826
24453,0.4808014091277268
26386,0.047925560566112455
20789,0.7315975551866237
19697,0.515081459156881
27060,0.6285413884063082
949,0.15224323464835107
23019,0.32550039369872674
28007,0.1714961982719441
8573,0.14149994449380568
22664,0.46460506836398047
26120,0.24234641635609502
8577,0.20853367786528745
31679,0.7430195526245826
5677,0.16352613154339637
30970,0.041768205556684035
21468,0.733647048956621
6039,0.09901637428832688
19309,0.944983924560856
16221,0.37193682517181753
10367,0.07553930429861959
4241,0.029666047817481635
21010,0.40421763292463603
674,0.7291073805462003
3480,0.21109661191605145
18669,0.09969099446714004
22940,0.1292009826786753
24846,0.13304771775360635
31806,0.03222821338058141
26133,0.654902743631754
28200,0.25109710532152785
23140,0.7326991271328758
13676,0.1780137236659974
5239,0.1862382546879909
2732,0.6049244480595394
2783,0.9095755201302357
10945,0.8350828418430615
10442,0.07167678875138905
7648,0.3726177011434097
18743,0.49149705176300573
4807,0.23450799935864097
12475,0.1263042606211666
10597,0.19809845349815713
9500,0.1133353417619699
26164,0.17846731443021377
3055,0.35245633798802084
3618,0.39782584833313506
16516,0.0598020721273014
1071,0.521987936099261
20807,0.7949251992125829
15695,0.10992869949704824
2146,0.24527368113511047
31266,0.40985370274831323
7630,0.26328441583929457
22745,0.07870751434469969
30912,0.5042233291041807
13864,0.7140850793252719
22307,0.8479089277779654
14376,0.057312646515658
10286,0.11276402681242435
28622,0.05522496697913199
8159,0.43557178326762735
17820,0.07717350383532194
16163,0.8585558662276745
7811,0.2335144718746824
13519,0.4538301263756196
16306,0.23658484315910308
17956,0.6783332502088093
23195,0.8206344815874775
12774,0.4518237845711125
9767,0.210439075495254
23038,0.556305185078598
4710,0.8036848869776961
29750,0.3050221433290139
27765,0.04701562379689535
28158,0.30698862103763375
29336,0.4885838428326353
4082,0.34138135816739923
24913,0.4804606678682303
28729,0.15604987418359734
11382,0.06499833029059768
29723,0.1511773449990733
1827,0.2118779743210992
26849,0.624941881714295
10664,0.4636659520676851
662,0.8357075134488872
19489,0.7901408424822105
19593,0.9714038107411422
2797,0.46706435391917134
8994,0.04936156328951935
19934,0.39790575389284916
1293,0.4701706499102329
12720,0.8792116428369801
18924,0.20869775554831782
23462,0.8583913166857653
14428,0.46790609143355816
1998,0.22939944142812863
16859,0.20806769143032586
10715,0.08781095604667295
22582,0.6109820829234728
19663,0.6879586463092859
2541,0.2435244074334293
21608,0.1418895259486111
18320,0.1203650427930419
8973,0.19222321946749468
27141,0.041493902537195926
27535,0.15074676402275983
2311,0.08386031311776383
19424,0.6298324529223651
20478,0.1583171376855656
19760,0.41317057207480873
27247,0.9485538379430972
10845,0.3588181130542424
1319,0.48198807928504706
7280,0.37981387207489087
16142,0.060372495847335776
14480,0.08193929800253709
10714,0.053590735979258446
7011,0.23694174069202897
17997,0.14176866517455913
11837,0.20258563134022634
12179,0.23523037746706177
14591,0.09881730844706148
9533,0.2603667509935845
17034,0.15547462166500545
3519,0.1105141209565431
11739,0.1433538635751634
28657,0.22904286018147096
12360,0.8731247700201484
12078,0.17680908205422594
26629,0.28469584601765396
20327,0.2787684906393299
22925,0.6659169682477392
17469,0.07526201577563
12574,0.07588209719128572
1762,0.032166780474054836
22604,0.10890805959429804
16131,0.12734548545978144
3650,0.49412329723900916
23124,0.03812588613072134
29263,0.03875588117687845
18472,0.16537000870303264
989,0.1452441066671777
12263,0.12062494111212638
672,0.534568398148813
15033,0.14928738738709937
20667,0.31642152263995765
27696,0.18900157988032787
20699,0.08074998701961349
17657,0.12734904407164443
17586,0.05485522303648798
31506,0.6382916361055034
6004,0.1195250890745215
18405,0.6922476623366651
21339,0.31299009369165176
23632,0.07503764972810469
3687,0.15973193516468798
1521,0.29865280633224306
10577,0.6364335290503478
18448,0.7446021016124762
29328,0.27305599092052046
17712,0.08191446201894613
26909,0.6637973887369668
21758,0.1572567742721911
23157,0.19674733527913138
4579,0.12557897734425583
5298,0.23520825728276593
23061,0.749643065469875
27982,0.241973879003037
15777,0.21071852042855008
6516,0.4162752530131601
21864,0.059057892115288266
22276,0.8325835035513307
19116,0.6031969391264069
6684,0.14164794667354474
17234,0.07237237357873483
11498,0.25460636829563915
6976,0.6043510504995575
2180,0.07220004015662337
28262,0.3587707471835334
703,0.4275091389300711
21974,0.12800239797096402
22555,0.4187878066627134
1486,0.1804349650402446
20568,0.28800098437768307
15211,0.5636900532587634
465,0.09420016421414258
23533,0.1532247194882072
8826,0.8321415913033832
6793,0.5739155674041724
584,0.3231831685491523
21479,0.542231528792355
8751,0.07668133939928944
21537,0.956801093523337
2536,0.034677420472630595
9710,0.14443416303389103
25966,0.06953760985530699
16600,0.6725694354119612
20885,0.20758276121797128
11449,0.889738598890916
19417,0.03756490347071405
9817,0.1613477072399785
15812,0.1948957297738905
4960,0.14706891860383664
10037,0.13363864599969383
16862,0.9030878737114523
19743,0.22995220981206962
29360,0.4769016777128599
7268,0.44455929228440083
13586,0.10732867901255015
23186,0.2793761429451074
17155,0.5072123468943162
23846,0.19635445681012506
545,0.8237933017884503
31999,0.04619991273176825
14932,0.4513992027531968
20308,0.5000263566936348
27144,0.6985492111235065
30315,0.32317782751608576
2443,0.11591095061140765
22956,0.254653279660333
29883,0.09254128358372266
32082,0.3779136172359629
2112,0.5118918746373525
12123,0.28945825222332067
14612,0.12305521680369862
14892,0.3297669473598975
22360,0.5647378552085819
16367,0.5913765043642084
1502,0.09813321140725509
4367,0.6749162645626747
29409,0.5243748362449331
27901,0.28741993157579354
12038,0.2595912622245906
22085,0.05836696977932648
29269,0.32855669980717844
7076,0.41507857322830005
6259,0.5436157194422402
21748,0.8714147119681103
8138,0.19772054598696645
18773,0.16185788528482103
24891,0.12975732638775742
9419,0.18196420112078865
19779,0.6420309264116881
1972,0.14827581815696494
6656,0.5347028628046873
29178,0.3167948554403858
26680,0.23205826425470918
18690,0.9178852259156838
11368,0.825178779015734
29420,0.4935803714211673
28653,0.11493822488751718
28059,0.47645494474139544
6744,0.17575544054253792
16789,0.21576614407920314
17777,0.49725638304199404
26760,0.16253293032224989
6470,0.42593077937912144
27578,0.4337923423065169
30113,0.30064281011617633
14974,0.3595785616903781
25160,0.21415815190189533
25107,0.1376052408358818
1022,0.8023223020305352
19505,0.21907929664512932
26312,0.6179428981423367
14021,0.6579898116784372
16291,0.273516531025529
11544,0.3506847640354005
13408,0.2527616438503976
13232,0.13710422894786548
2780,0.7025703423949794
16342,0.7875095568527269
20381,0.2544739833773687
16135,0.21040721980880217
25698,0.5310982588588887
25620,0.19510957113978064
7517,0.1889395306166386
5780,0.12616112733743742
9657,0.2344403126297747
27447,0.3251961870913045
1240,0.014422517985827102
9509,0.1893831960281527
15980,0.05324094458033792
11639,0.5593290116258285
15281,0.7957468383080029
30782,0.23117220180904993
7614,0.14611855667692378
19584,0.275814315836321
29502,0.6054808627914277
14643,0.49249588305733116
27273,0.1744935666266053
4238,0.9376471669311937
14828,0.25942712390050665
17982,0.08172314877768945
31092,0.0418610237471993
21223,0.2708568973433059
29229,0.20897546422811722
15888,0.20361125668979693
17193,0.1196059617579996
20755,0.5954938597540107
29992,0.050871407356394595
10011,0.06657070935556166
9172,0.06362174019441257
32051,0.4299630541488936
23579,0.1798615683919091
30640,0.05272378182811148
13076,0.012815697509754403
12400,0.09702211718900412
19483,0.9607713196017479
31139,0.47341159041200886
18571,0.07248770955259379
13702,0.1884193074396557
9472,0.20315226670522304
2932,0.6743643494879321
21755,0.1228218349261433
27261,0.11229670682383013
7073,0.0649124789161522
25158,0.20217667446978638
12148,0.25831047135684
4516,0.07282218549131897
3188,0.22086859080468732
10455,0.04201735114498411
3696,0.5741181594781573
24615,0.36330979769855526
20189,0.08718602560207889
29197,0.3192461266922671
24048,0.8582367662415309
23500,0.09926443365388125
20079,0.2211220067269236
23156,0.03912243500849686
14423,0.6620316351569344
4209,0.07164455300634227
13600,0.3088973349806419
19758,0.6871155020448639
6301,0.127912525612823
26991,0.06421458097544161
29816,0.008503863897322437
25159,0.535793953692703
9689,0.14558207342401644
30842,0.8051699089755215
5038,0.32565298537440535
16414,0.09785854042385607
1478,0.39589007341900756
16302,0.07605852774627404
25596,0.1026367064478555
6347,0.23097041715363206
23637,0.16663977535340135
28350,0.18541404687443608
11360,0.17009148296770132
3885,0.9157395447886493
12978,0.04468233893551112
20994,0.2109367374329151
13446,0.2158621483169129
18831,0.6420032479937954
8928,0.5698553399801575
32026,0.5660489352749374
26039,0.24745010809654153
19800,0.5196663005987411
25428,0.90898708566486
25332,0.36304382754732534
13682,0.7990920420176775
21588,0.25264361130897717
12268,0.2049737628318489
11267,0.17756676349689288
22547,0.08048383030671337
24297,0.9799007324760831
17461,0.6818728614916262
30010,0.23358888130011016
22500,0.14569664039096644
22919,0.9161230727969625
15906,0.1950053320942954
31312,0.035241937129916245
23629,0.5771262292218232
13511,0.1747895353448194
12508,0.025960071475233423
23333,0.08781256259631594
14527,0.8649783469527847
27408,0.7806577842723885
341,0.15382367468784344
2292,0.7148450528525304
26997,0.1769693406121707
2640,0.1379960254207701
16846,0.8816755924988562
14273,0.8319532791404307
29164,0.36986797087182655
2072,0.17217710987133855
4731,0.8182600385211629
15783,0.06979720714439176
8908,0.12496872854492572
20479,0.11655434308032883
9927,0.12949472361811643
1900,0.19639448298316645
21015,0.29343629314969805
19692,0.42350203589022944
3071,0.9882285311192834
2510,0.18917588456172976
23804,0.7812205135811853
21623,0.35401018061392975
13066,0.8753579189162896
24977,0.17115245765548448
23991,0.2838365295026284
25850,0.14015478384303862
11833,0.05325785621391914
16498,0.12202630240844602
10615,0.20709849702640207
4090,0.1056063199570311
28335,0.21140311650056726
22713,0.3807715308553906
17729,0.4250203994998252
15305,0.6483129962175714
30414,0.41145830116380877
29160,0.25408104917594443
13896,0.08072583363611359
13673,0.5901232533572225
25082,0.5469156720412517
29074,0.045419815323937865
23843,0.13917063689022446
30494,0.24178214304609097
13174,0.1145682520879048
16679,0.16062550041407683
1168,0.4073529204035388
25177,0.33788605077592615
30268,0.24401479065380458
15898,0.02025453836418968
31692,0.547607117084876
1200,0.9439626905289714
8958,0.8391542335214827
30282,0.3724601792140083
4955,0.12702430631675038
29545,0.184578392726672
10293,0.08680652806934269
4472,0.16725760653632557
17482,0.6850011618193521
31502,0.0770747038290345
19737,0.35633181493940547
4744,0.29984570870053023
12647,0.19940192092950915
28849,0.4382161225840788
31424,0.6863056449187518
20514,0.603897099927612
4347,0.6698788647516352
30364,0.05442037514964873
18909,0.664020314509338
25821,0.18467945906484498
6857,0.10819475168662837
1445,0.0993648977250859
12546,0.4058804511799585
10820,0.2640688389380651
22108,0.17167378082003606
18834,0.12033775314599816
9117,0.20590981924052024
11869,0.480750935516547
17563,0.18343595067154247
21209,0.10152747310306445
3906,0.09241539839458628
19885,0.4708950139310834
19094,0.7860270930847167
17382,0.2758105485078811
24652,0.2611342527627746
8649,0.8748609686330238
7302,0.10861347029877494
21995,0.9457993318978438
1252,0.27755066148231783
7646,0.24635764179016087
17858,0.25332756862847133
7989,0.2261615331081763
14028,0.28957673849409876
22941,0.04577266062042325
16650,0.45404119281017835
29651,0.09317580707238741
23942,0.09670634000976074
29552,0.12308825836461706
6048,0.10493234625179582
15044,0.08960406588252139
26334,0.20485795876245702
25027,0.5795911787702925
31452,0.09272302811953154
12625,0.5818222022219298
26376,0.12751249270474457
5200,0.1258129173132169
31505,0.057815373869517794
31441,0.08480757478258387
6010,0.09861056813427238
28429,0.1397430044200853
20009,0.11886116043009481
7382,0.30387127849827616
638,0.029764507048417908
11755,0.15493513586678248
13567,0.08333282630416011
30380,0.041021995888527354
30365,0.03072073878348374
8176,0.063304556967725
14642,0.09679933175989874
4327,0.1847560359696948
23897,0.03426096301615232
4352,0.5611832398451634
15180,0.08444512411395552
27892,0.14363414000564592
27647,0.6066392234972848
16554,0.7716947788475125
30276,0.026248540916418577
12592,0.39311619284387933
9220,0.13861581298114992
19884,0.07378301775406482
29732,0.5018659137360238
9893,0.14056197200451465
27732,0.08021705501132462
4035,0.149398589116788
16597,0.6050147764247688
1980,0.5430393120136038
2168,0.9112179054425087
689,0.8046249446930552
10905,0.7929933552083926
27714,0.30667718554472023
2991,0.25123015077468397
15950,0.07994199364062934
6852,0.2938614722000608
25707,0.6775096408313327
32010,0.5383074584716628
19653,0.09353831660360933
12442,0.8149922580530061
19683,0.3065604779290149
13053,0.06591488860525418
1805,0.21185415253207712
31681,0.02974572012863429
10335,0.8204988800963475
23497,0.2364152319625002
27687,0.25788929106607406
26242,0.11009072923359613
171,0.5354060924932775
3455,0.6499596918989005
14793,0.06374474570211776
19645,0.8279003487700582
27475,0.936401385607702
13848,0.6000270318946503
1876,0.38033530429302903
23734,0.8026476618794646
1679,0.0872827089996598
23795,0.26666040914616074
29881,0.46441199285992085
25939,0.3798213048950184
11663,0.029559126616131415
1979,0.5948016913099117
19616,0.416159337013571
23107,0.050163765987355224
3883,0.3210524200612075
13694,0.13038663292264072
28376,0.964854600530458
10695,0.07106006674439534
27354,0.1533763434562282
13034,0.1103904669570494
17953,0.31691937856053654
23216,0.2135157640517206
1287,0.24622847342145482
14221,0.6629532216346741
29798,0.03512215432293421
390,0.09470548205969943
6821,0.1689941915719768
17819,0.2518005972490412
31271,0.037315537101169256
21855,0.9599702299843175
25465,0.12791712176390532
4903,0.11931393848252957
1310,0.11057107651249154
7389,0.09705542039729564
24719,0.33642424262448983
20892,0.21117994746414903
9222,0.24040681937485184
11916,0.07664378547341714
21970,0.5622708912872666
14688,0.0851707640516997
19841,0.23384649124343418
20734,0.040677736453448965
8641,0.23126197229352558
12341,0.11619197318036148
21977,0.9334871206044005
19469,0.6543877796822992
13302,0.06926800057677819
2083,0.8325838102594889
12729,0.09059550048860357
13152,0.11418107045035532
20164,0.3979828544191012
11599,0.33034960996060797
2520,0.290983733037987
31197,0.6016828706228042
9318,0.20835975699591863
4687,0.16288309626539368
23806,0.10116008630392506
10931,0.30022766953769986
19342,0.07696186201272048
27105,0.3758321290831761
14674,0.13222993364654645
20290,0.28016073557376553
23441,0.07075453170356082
16917,0.5323983862966863
1689,0.21850018104337468
14526,0.23269691911022072
18646,0.17520250708409807
14600,0.25723256342514167
9651,0.732402862625232
19425,0.6579796939351097
20349,0.2733818120683066
7993,0.474441733426012
3602,0.5945451845268995
21568,0.03661153248923199
28655,0.21828185974662778
20085,0.5935952504617583
6586,0.14744129288565824
58,0.36807027122874575
8305,0.1292559814824997
11929,0.14581292707019233
3605,0.27933705991640273
3006,0.06370107057185839
6486,0.6937230590536552
25302,0.8968609937665225
12154,0.27852601519707054
30755,0.8266427874577166
28490,0.9407478280011561
26737,0.6287496610868663
9163,0.026718631749255997
10571,0.28904997910066244
13323,0.1561168848979208
8935,0.11427491142015707
245,0.3967412360134882
8201,0.5550797984849083
13534,0.11577850911912883
1246,0.1553299669163809
15046,0.5303354219645329
24647,0.6366709593203499
20425,0.9428058163637175
30472,0.083336366857174
19285,0.903535769150756
129,0.24073007820190093
9422,0.30796757244933237
3800,0.6018475910424645
10810,0.12866508269374177
20116,0.38317660323226355
21023,0.10905607707691069
28382,0.21509299756885528
6314,0.22285579709900885
20332,0.03406815594722671
28559,0.09662118588259609
8349,0.11558142126981838
11493,0.5004033286397864
16001,0.03749834887201381
17392,0.13752383508851138
8398,0.5485355026035134
2515,0.3982121827451317
20108,0.17015089781112955
3342,0.4635258328577735
1790,0.09132334352398035
12688,0.6143185010620426
23000,0.6490595559293891
9547,0.2639767964304158
18641,0.2092969759641478
21378,0.12617029484530928
22106,0.09161022455674644
6550,0.12573690271960897
23491,0.6459342186528363
24685,0.6778163552459426
11119,0.12197123657051465
6121,0.08684896848445334
24704,0.6182452589363338
24860,0.4393707031207275
29317,0.030412544752140756
11098,0.08339213288584997
12435,0.15317382280902508
4026,0.33572060466017906
